OTU ID	16SCLC1HR1	16SCLC1HR2	16SCLC1HR3	16SCLC1HR4	16SCLC1HR5	16SCLC24HR1	16SCLC24HR2	16SCLC24HR3	16SCLC24HR4	16SCLC24HR5	16SCLC3MR1	16SCLC3MR2	16SCLC3MR3	16SCLC3MR4	16SCLC3MR5	16SCLC48HR1	16SCLC48HR2	16SCLC48HR3	16SCLC48HR4	16SCLC48HR5	16SCLC96HR1	16SCLC96HR2	16SCLC96HR3	16SCLC96HR4	16SCLC96HR5	16SLAC1HR1	16SLAC1HR2	16SLAC1HR3	16SLAC1HR4	16SLAC1HR5	16SLAC24HR1	16SLAC24HR2	16SLAC24HR3	16SLAC24HR4	16SLAC24HR5	16SLAC3MR1	16SLAC3MR2	16SLAC3MR3	16SLAC3MR4	16SLAC3MR5	16SLAC48HR1	16SLAC48HR2	16SLAC48HR3	16SLAC48HR4	16SLAC48HR5	16SLAC96HR1	16SLAC96HR3	16SLAC96HR4	16SLAC96HR5	NP16SDec1710	NP16SDec1711	NP16SDec1712	NP16SDec171SF	NP16SDec171SUB	NP16SDec172SF	NP16SDec172Sub	NP16SDec173SF	NP16SDec173SUB	NP16SDec174SF	NP16SDec174SUB	NP16SDec175SF	NP16SDec175SUB	NP16SDec176SF	NP16SDec176Sub	NP16SDec177SF	NP16SDec177SUB	NP16SDec178SF	NP16SDec178SUB	NP16SDec179SF	NP16SDec179SUB	NP16SDec1811	NP16SDec1812	NP16SDec181SF	NP16SDec181SUB	NP16SDec182SF	NP16SDec182Sub	NP16SDec183SF	NP16SDec183SUB	NP16SDec184SF	NP16SDec184SUB	NP16SDec185SF	NP16SDec185SUB	NP16SDec186SF	NP16SDec186Sub	NP16SDec187SF	NP16SDec187SUB	NP16SDec188SF	NP16SDec188SUB	NP16SDec189SF	NP16SDec189SUB	NP16SMay1810	NP16SMay1811	NP16SMay1812	NP16SMay181SF	NP16SMay181SUB	NP16SMay182SF	NP16SMay182Sub	NP16SMay183SF	NP16SMay183SUB	NP16SMay184SF	NP16SMay184SUB	NP16SMay185SF	NP16SMay185SUB	NP16SMay186SF	NP16SMay186Sub	NP16SMay187SF	NP16SMay187SUB	NP16SMay188SF	NP16SMay188SUB	NP16SMay189SF	NP16SMay189SUB
ASV10485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	9	0	4	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV9821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	1	0	1	0	2	0	0	0	3	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV202	7	5	4	7	4	2	5	8	0	1	2	9	7	4	7	5	0	21	0	8	0	6	2	17	23	15	24	4	12	29	14	39	5	98	73	2	30	15	18	18	23	114	24	45	26	9	44	96	178	3	17	55	2	1	8	2	2	4	1	3	8	2	98	10	2	0	3	0	31	0	29	28	2	0	2	0	101	0	3	0	3	0	21	0	11	0	14	1	145	0	1	8	33	0	2	30	0	95	2	3	0	5	1	16	0	1	1	3	0	17	2
ASV2048	0	0	1	0	4	1	0	0	0	1	0	0	2	0	0	1	81	0	0	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	2	0	71	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV9230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	1	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	5	0	0	1	3	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	1	1	3	0	1	0	2	0	0	1	1
ASV10383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	3	0	2	0	5	0	6	0	1	0	0	0	0	0	3	0	0	0	1	0	1	0	1	0	1	0	3	0	5	0	3	0	0	0	0	3	0	2	0	2	0	0	0	3	0	0	0	0	0	2	0	0
ASV2665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	1	6	0	5	0	2	0	8	0	2	0	1	0	1	0	0	0	4	0	5	0	7	0	6	0	5	0	13	0	8	0	6	0	9	0	0	0	0	2	0	1	0	4	0	1	0	1	0	3	0	0	0	2	0	4
ASV6509	0	1	4	0	1	0	0	2	2	0	1	3	1	0	1	0	2	1	1	0	0	0	0	0	2	1	1	1	1	2	0	1	0	0	0	0	0	1	0	0	0	5	0	0	3	0	0	0	0	0	0	0	6	0	4	1	1	0	2	0	1	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0
ASV10769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	12	0	4	0	2	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	2	0	4	0	4	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	2	0	2	0	1
ASV7533	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	0	26	11	0	9	3	0	0	0	1	0	0	1	0	0	0	0	0	1	5	0	0	0	2	0	10	0	3	0	4	0	1	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	35	0	0	0	0	0	6	0	2	0	12	0	4	0	3	0
ASV2303	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	0	3	1	0	0	3	1	1	0	0	0	2	0	0	0	0	0	0	0	1	6	0	3	0	0	0	6	0	7	2	6	0	4	0	20	0	4	0	0	0	0	0	1	0	0	0	2	0	3	0	2	0	1	0	1	0	1	0	0	1	0	18	0	10	1	25	0	5	0	9	0	2	0	8	0	11	1	7
ASV7514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	9	0	3	0	2	0	3	0	2	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	5	0	1	0	4	0	1	0	0	0	0	4	0	2	0	0	0	3	0	4	0	1	0	0	0	10	0	0
ASV3356	1	0	0	2	0	0	0	0	8	5	0	3	1	1	1	2	1	3	4	1	1	0	10	0	0	0	0	0	0	0	5	3	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	2	0	0	0	0	6	1	6	0	0	1	1	0	7	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0
ASV6280	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	1	0	1	0	3	0	1	0	3	0	3	0	2	1	0	0	1	0	1	1	3	0	4	0	4	0	0	0	1	0	3	0	1	0	0	0	0	1	0	5	1	6	0	8	0	2	0	0	0	2	0	19	0	3
ASV8852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2021	1	0	0	0	0	1	1	2	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	59	6	20	5	3	2	1	0	2	0	3	30	10	7	26	3	0	11	1	0	1	0	0	0	0	0	0	2	0	3	0	3	0	1	0	0	0	1	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	1	0	2	0	1	0	2	0	9	0	2	0	0	0	1	0	0	0
ASV1701	1	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	3	0	1	6	24	71	13	76	2	1	1	10	11	26	22	131	39	9	6	14	3	4	4	26	20	17	7	0	2	1	1	0	1	0	0	0	0	0	0	0	25	0	2	0	1	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	2	0	0	0	0	0	0	0	1	0	0	18	0	11	0	11	0	4	0	47	1	2	0	0	0	5	0
ASV2831	1	3	7	0	2	4	2	5	7	5	2	4	9	0	1	0	0	0	0	1	0	0	0	1	0	1	2	1	3	2	0	0	0	0	0	0	1	0	0	0	2	7	0	2	1	0	0	2	3	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	3	3	0	3	0	0	0	4	0	0	0	0	1	3	0	0	0
ASV2056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	6	0	4	1	1	0	10	0	13	0	2	0	0	0	1	0	0	0	5	0	10	0	5	0	23	0	12	0	35	0	29	0	27	0	30	0	0	0	0	2	0	3	0	6	0	1	0	1	0	2	0	0	0	4	0	0
ASV3374	0	2	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1	0	1	2	0	1	1	0	2	1	3	0	1	1	8	0	3	1	0	0	1	3	0	1	1	0	0	0	0	2	0	2	0	0	0	0	0	1	0	7	2	0	0	1	0	3	0	0	0	1	0	4	0	0	0	1	0	1	0	0	1	0	0	0	3	1	1	0	3	0	3	0	1	0	0	0	0	0	6	0
ASV5029	0	0	1	2	0	1	2	0	0	0	0	2	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	14	3	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6196	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	19	2	2	2	0	0	0	0	0	3	4	2	0	0	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	1	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	17	0	1	0	0	0	2	0	1	0
ASV2590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	1	0	15	0	11	0	10	0	5	0	5	0	6	0	0	0	3	0	6	0	5	0	1	0	1	0	1	0	3	0	3	0	5	0	0	0	0	6	0	10	0	8	0	8	0	11	0	4	0	3	0	4	0	9
ASV4069	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	3	0	1	0	3	0	2	0	6	0	0	0	4	0	8	1	13	0	9	0	6	0	3	0	6	0	9	0	4	0	0	0	0	3	0	0	0	1	0	1	0	2	0	0	1	0	0	1	0	4
ASV6443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	6	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	4	0	1	0	2	0	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ASV10145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	3	0	3	0	2	1	5	0	8	1	6	2	4	0	3	0	0	1	1	0	4	3	4	0	0	0	0	0	0	0	3	0	3	1	2	0	0	0	0	0	0	3	0	3	1	5	0	2	0	1	0	0	1	3	0	2
ASV10508	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	2	0
ASV5210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	6	9	4	0	0	0	0	1	5	7	2	5	10	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0
ASV10499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
ASV8689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	9	0	4	0	7	0	2	0	2	0	2	0	2	0	0	0	0	0	2	0	2	1	2	0	1	0	2	0	2	0	2	0	4	0	0	0	0	2	0	2	2	5	0	3	0	4	0	0	0	0	0	1	0	2
ASV4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	3	13	2	0	0	4	3	3	0	0	4	0	1	0	2	0	0	5	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0
ASV9051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	2	0	9	0	0	0	2	0	5	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	3
ASV5759	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	1	3	1	1	1	1	2	0	2	0	2	0	0	0	0	1	1	0	0	1	1	0	3	0	1	0	2	0	1	1	1	0	0	0	0	3	0	3	0	1	0	1	0	1	0	1	0	1	0	4	0	1
ASV8389	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	2	8	6	25	4	10	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5439	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	4	0	0	1	0	0	1	0	4	0	0	7	3	9	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0
ASV8313	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	2	3	0	3	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	1	2	0	6	0	1	0	1	0	2
ASV8498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	4	0	5	0	2	0	0	0	1	0	2	1	0	0	5	3	0	1	0	0	11	4	0	0	12	0	2	0	2	1	7	1	8	1	0	0	0	0	0	2	0	0	0	1	0	3	1	1	0	2	0	2	0	2	0	0
ASV7807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	5	0	0	0	2	0	1	0	6	0	0	0	4	0	14	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0
ASV8025	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7487	0	0	0	0	0	1	1	0	0	2	0	0	0	0	8	0	2	2	6	0	1	0	0	0	1	1	1	0	5	0	2	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV2739	0	0	3	3	2	0	0	0	0	0	0	1	2	5	4	0	0	0	0	0	0	0	0	0	1	4	2	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	8	4	0	0	0	2	0	1	0	1	1	0	1	0	0	0	2	0	0	2	11	32	0	1	5	5	4	0	4	1	4	0	2	0	4	0	1	1	2	0	0	4	9	0	0	1	2	0	0	1	0	0	0	0	1	2	2	0	0	0	1
ASV4704	0	0	0	0	0	0	0	0	35	0	1	0	2	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	4	0	4	0	6	0	0	0	1	0	0	0	0	0	1	0	2	0	3	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	4	0	3	0	1	0	4	0	2	0	2	0	1	0	5	0	3
ASV4778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	6	0	1	0	1	0	0	0	1	0	0	0	12	0	5	0	3	0	2	0	5	0	5	0	1	0	2	0	2	0	0	0	0	2	0	0	0	2	0	3	0	0	0	2	0	1	0	2	0	1
ASV11167	0	0	0	0	0	0	0	0	0	0	0	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	13	4	2	8	1	1	0	0	4	2	0	4	7	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	20	0	0	0	1	0	3	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	5	0	12	0	0	0	0	0	3	0	0	0	1	0	3	0
ASV9087	0	1	1	2	0	0	0	0	0	1	0	5	10	0	1	3	0	1	0	2	0	0	1	2	2	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	12	0	0	0
ASV8643	0	3	3	0	0	2	0	1	5	1	1	0	2	0	0	1	2	1	0	0	4	1	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV943	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	60	25	15	17	30	10	3	0	23	3	0	0	1	1	20	0	0	0	0	0	0	0	0	0	3	5	79	66	4	3	10	3	16	1	2	0	1	1	4	0	3	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	1	0	4	1	10	1	5	1	0	0	15	0
ASV4767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	4	0	11	0	5	0	4	0	3	0	0	0	1	0	0	0	1	0	2	0	1	0	2	0	4	0	5	0	1	0	0	0	3	0	0	0	0	10	0	4	0	6	0	0	0	1	0	2	0	3	0	6	0	2
ASV2638	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	8	14	0	5	8	1	1	0	0	1	0	5	0	4	12	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0
ASV5798	1	1	3	1	0	1	0	0	9	0	0	1	1	0	2	2	0	0	0	0	1	0	0	0	1	0	2	0	1	0	2	0	0	2	7	3	0	0	1	0	2	1	1	0	3	0	0	0	0	0	1	0	1	0	1	0	1	0	3	0	3	1	2	4	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	2	0	3	0	0	0
ASV5874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	6	0	5	0	6	0	1	0	1	0	11	0	0	0	0	5	0	1	0	0	0	0	0	1	0	3	0	1	0	0	0	1
ASV10057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	4	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	1	0	0	0	3	0	0	0	3	0	7	0	1
ASV8602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	2	0	0	0	0	4	0	1	2	7	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
